loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term_months,loan_start_date,loan_end_date,current_balance,loan_status,origination_branch,collateral_type,source_system,record_created_at
LOAN0015592,CUST007370,Vehicle Finance,379337.58,14.98,72,2019-10-03,2025-09-01,25558.58,Active,BR026,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015593,CUST002512,Business Loan,4565968.12,13.24,84,2018-09-10,2025-08-04,574195.88,Active,BR040,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015594,CUST002417,Personal Loan,143103.41,17.72,60,2019-03-14,2024-02-16,7047.96,Active,BR026,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015595,CUST005038,Credit Card,85375.0,20.86,12,2021-02-15,2022-02-10,3937.47,Active,BR007,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015596,CUST006248,Personal Loan,67496.18,24.22,60,2023-10-05,2028-09-08,52379.74,Active,BR024,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015597,CUST005942,Personal Loan,60007.27,20.18,60,2023-03-05,2028-02-07,40530.21,Active,BR003,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015598,CUST009793,Personal Loan,46606.57,25.35,60,2022-09-14,2027-08-19,25561.71,Active,BR021,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015599,CUST006590,Personal Loan,25754.43,20.73,60,2018-07-12,2023-06-16,2176.89,Active,BR013,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015600,CUST009012,Business Loan,4508609.66,19.64,84,2022-08-12,2029-07-06,3005231.67,Active,BR048,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015601,CUST005115,Home Loan,2133163.62,10.34,240,2023-01-23,2042-10-10,2204184.85,Active,BR005,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015602,CUST008339,Personal Loan,124159.28,26.68,60,2020-08-07,2025-07-12,14233.42,Active,BR012,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015603,CUST004548,Personal Loan,19456.05,27.04,60,2022-12-04,2027-11-08,10326.09,Active,BR007,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015604,CUST001674,Home Loan,763427.08,11.59,240,2019-11-29,2039-08-16,623477.83,Written-Off,BR026,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015605,CUST004728,Vehicle Finance,104932.7,14.55,72,2022-03-12,2028-02-09,49916.91,Active,BR013,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015606,CUST000171,Home Loan,1505156.84,11.07,240,2018-05-18,2038-02-02,1164840.17,Active,BR017,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015607,CUST008573,Home Loan,1474307.76,8.59,240,2018-08-14,2038-05-01,1010020.79,Active,BR012,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015608,CUST002679,Credit Card,84174.58,20.71,12,2020-09-04,2021-08-30,9916.7,Active,BR009,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015609,CUST003318,Vehicle Finance,101170.25,13.41,72,2019-10-21,2025-09-19,21761.95,Active,BR047,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015610,CUST000744,Vehicle Finance,452084.47,10.46,72,2019-04-26,2025-03-25,3561.14,Active,BR003,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015611,CUST009865,Personal Loan,112440.64,26.8,60,2021-11-03,2026-10-08,38021.12,Active,BR035,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015612,CUST004929,Home Loan,2022914.02,9.6,240,2022-05-16,2042-01-31,1881370.51,Active,BR007,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015613,CUST008883,Personal Loan,144851.24,16.75,60,2020-03-10,2025-02-12,20690.49,Active,BR041,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015614,CUST007615,Vehicle Finance,713708.06,17.84,72,2020-01-05,2025-12-04,151337.22,Active,BR049,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015615,CUST005816,Vehicle Finance,204439.14,10.06,72,2018-08-31,2024-07-30,0.0,Closed,BR010,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015616,CUST008913,Personal Loan,61881.24,25.03,60,2022-03-14,2027-02-16,30397.44,Default,BR036,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015617,CUST004329,Home Loan,2316314.8,8.67,240,2018-01-05,2037-09-22,1550960.13,Default,BR031,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015618,CUST007132,Personal Loan,66096.86,19.38,60,2022-09-27,2027-09-01,44415.23,Active,BR009,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015619,CUST006527,Home Loan,1441593.14,9.62,240,2021-11-23,2041-08-10,1191322.91,Active,BR037,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015620,CUST009073,Business Loan,1103438.31,15.31,84,2018-06-20,2025-05-14,77830.76,Active,BR041,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015621,CUST000558,Business Loan,871792.41,14.22,84,2022-06-14,2029-05-08,515231.64,Active,BR035,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015622,CUST005904,Home Loan,2074209.13,11.41,240,2022-05-10,2042-01-25,1900012.89,Active,BR015,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015623,CUST002607,Home Loan,2967589.13,11.04,240,2019-04-10,2038-12-26,2032727.35,Active,BR040,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015624,CUST004540,Personal Loan,139562.33,21.82,60,2021-10-07,2026-09-11,44287.2,Active,BR016,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015625,CUST000569,Home Loan,2639829.93,9.93,240,2023-10-31,2043-07-18,2529637.6,Active,BR048,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015626,CUST005406,Business Loan,4904682.71,11.34,84,2020-11-04,2027-09-29,2673405.99,Active,BR036,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015627,CUST007917,Business Loan,945957.97,17.83,84,2021-01-21,2027-12-16,435188.77,Active,BR047,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015628,CUST004570,Home Loan,1467452.37,9.55,240,2021-12-09,2041-08-26,1306224.68,Active,BR017,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015629,CUST004101,Business Loan,742138.0,13.31,84,2019-06-03,2026-04-27,119820.41,Active,BR035,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015630,CUST005775,Vehicle Finance,422505.23,16.38,72,2020-06-09,2026-05-09,156481.25,Active,BR007,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015631,CUST008058,Personal Loan,17414.42,18.68,60,2022-06-14,2027-05-19,9989.8,Active,BR032,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015632,CUST007967,Personal Loan,103268.07,25.49,60,2020-10-21,2025-09-25,10956.66,Active,BR017,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015633,CUST004523,Personal Loan,69622.26,25.63,60,2020-12-18,2025-11-22,19635.05,Default,BR041,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015634,CUST004107,Personal Loan,131512.19,16.41,60,2018-10-23,2023-09-27,15965.57,Active,BR037,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015635,CUST009086,Personal Loan,38499.8,18.54,60,2019-02-28,2024-02-02,0.0,Closed,BR036,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015636,CUST002028,Home Loan,1363947.23,10.78,240,2018-04-22,2038-01-07,1095433.61,Default,BR038,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015637,CUST001792,Personal Loan,5189.57,29.23,60,2018-05-17,2023-04-21,553.44,Default,BR019,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015638,CUST002099,Home Loan,1558299.62,9.88,240,2019-11-30,2039-08-17,1348466.88,Active,BR041,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015639,CUST001420,Vehicle Finance,139942.83,17.31,72,2018-05-16,2024-04-14,7623.06,Active,BR011,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015640,CUST002421,Vehicle Finance,751017.0,17.35,72,2022-03-18,2028-02-15,464584.07,Active,BR042,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015641,CUST009171,Business Loan,4760282.55,14.13,84,2023-07-07,2030-05-31,4101321.28,Active,BR048,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015642,CUST005523,Home Loan,1796078.68,12.35,240,2022-07-13,2042-03-30,1815353.59,Active,BR025,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015643,CUST009870,Vehicle Finance,394705.97,10.48,72,2018-05-20,2024-04-18,32364.95,Active,BR012,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015644,CUST003409,Business Loan,2404402.32,13.5,84,2021-05-03,2028-03-27,1077138.53,Active,BR009,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015645,CUST005735,Personal Loan,55289.3,22.08,60,2018-08-28,2023-08-02,0.0,Closed,BR035,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015646,CUST005625,Vehicle Finance,394594.98,10.77,72,2022-08-15,2028-07-14,238540.48,Active,BR048,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015647,CUST000422,Home Loan,1653326.8,11.72,240,2019-08-12,2039-04-29,1180401.43,Active,BR005,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015648,CUST007125,Vehicle Finance,772912.23,11.56,72,2020-09-30,2026-08-30,220160.27,Active,BR046,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015649,CUST008372,Home Loan,1380874.08,12.11,240,2020-02-03,2039-10-21,1048571.47,Active,BR038,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015650,CUST009623,Home Loan,2330572.41,12.4,240,2019-01-31,2038-10-18,1852245.97,Active,BR030,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015651,CUST002625,Personal Loan,111178.4,25.39,60,2022-01-25,2026-12-30,59456.0,Active,BR036,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015652,CUST001444,Personal Loan,144080.12,23.74,60,2019-05-06,2024-04-09,6638.09,Active,BR045,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015653,CUST000830,Personal Loan,12343.73,23.07,60,2023-03-25,2028-02-27,9334.36,Active,BR033,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015654,CUST006594,Business Loan,480614.39,18.61,84,2021-07-14,2028-06-07,228738.63,Active,BR020,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015655,CUST003565,Personal Loan,88513.45,27.66,60,2019-05-26,2024-04-29,0.0,Closed,BR004,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015656,CUST001803,Business Loan,2410315.15,18.7,84,2022-03-22,2029-02-13,1489916.82,Active,BR036,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015657,CUST002672,Home Loan,1969529.58,11.69,240,2023-04-21,2043-01-06,1738786.84,Active,BR018,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015658,CUST002186,Vehicle Finance,464194.11,12.38,72,2020-01-03,2025-12-02,134441.55,Active,BR019,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015659,CUST004100,Personal Loan,115947.96,26.8,60,2022-07-29,2027-07-03,61052.66,Active,BR007,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015660,CUST007990,Personal Loan,133907.81,16.69,60,2018-04-23,2023-03-28,0.0,Closed,BR006,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015661,CUST006055,Personal Loan,82347.19,14.43,60,2021-10-13,2026-09-17,24767.79,Active,BR006,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015662,CUST000466,Business Loan,491062.85,16.27,84,2023-11-13,2030-10-07,448015.66,Active,BR023,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015663,CUST008192,Personal Loan,20832.59,20.58,60,2022-10-29,2027-10-03,12199.1,Default,BR046,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015664,CUST004670,Personal Loan,37420.11,18.87,60,2021-12-19,2026-11-23,15968.34,Active,BR036,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015665,CUST007197,Personal Loan,129805.34,16.62,60,2020-08-17,2025-07-22,10198.4,Default,BR019,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015666,CUST009728,Personal Loan,89057.97,20.47,60,2018-11-27,2023-11-01,2177.44,Active,BR009,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015667,CUST007563,Business Loan,1913721.92,18.84,84,2021-01-13,2027-12-08,992499.08,Active,BR041,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015668,CUST007892,Home Loan,1278607.93,11.85,240,2020-05-17,2040-02-02,1024300.59,Active,BR008,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015669,CUST007643,Personal Loan,13876.02,19.49,60,2021-01-12,2025-12-17,2941.08,Active,BR028,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015670,CUST009587,Personal Loan,45328.07,14.58,60,2019-12-31,2024-12-04,4059.08,Active,BR005,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015671,CUST006787,Home Loan,1272111.94,9.19,240,2020-01-06,2039-09-23,930038.21,Active,BR039,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015672,CUST005148,Home Loan,531520.58,9.37,240,2018-05-15,2038-01-30,406038.87,Active,BR024,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015673,CUST003188,Home Loan,1424152.46,11.99,240,2023-07-22,2043-04-08,1369163.14,Active,BR033,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015674,CUST005557,Credit Card,41944.51,20.51,12,2018-07-11,2019-07-06,0.0,Closed,BR004,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015675,CUST000752,Home Loan,2868638.58,8.69,240,2021-03-20,2040-12-05,2576650.65,Active,BR042,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015676,CUST009690,Home Loan,1578689.89,10.45,240,2020-06-07,2040-02-23,1235696.11,Active,BR046,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015677,CUST006692,Home Loan,2079391.52,8.81,240,2018-11-19,2038-08-06,1602250.04,Active,BR047,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015678,CUST002331,Credit Card,88521.81,20.24,12,2018-07-05,2019-06-30,0.0,Closed,BR024,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015679,CUST008590,Vehicle Finance,716393.33,13.14,72,2023-02-09,2029-01-08,584086.85,Active,BR032,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015680,CUST003671,Personal Loan,94690.26,27.34,60,2023-02-17,2028-01-22,56588.04,Active,BR030,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015681,CUST002236,Credit Card,54463.55,22.18,12,2019-11-21,2020-11-15,6033.05,Active,BR024,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015682,CUST008614,Personal Loan,51504.44,26.01,60,2019-11-11,2024-10-15,537.09,Active,BR012,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015683,CUST001666,Vehicle Finance,405540.93,11.07,72,2019-08-11,2025-07-10,46009.59,Active,BR026,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015684,CUST002163,Home Loan,500582.59,10.16,240,2023-03-27,2042-12-12,471153.37,Active,BR023,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015685,CUST004559,Business Loan,863242.12,12.96,84,2020-11-05,2027-09-30,378835.44,Active,BR037,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015686,CUST005954,Credit Card,40541.22,20.34,12,2021-09-23,2022-09-18,2019.48,Active,BR045,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015687,CUST004196,Business Loan,164638.47,18.71,84,2023-09-07,2030-08-01,151579.71,Active,BR016,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015688,CUST009692,Home Loan,2233464.11,9.36,240,2020-02-28,2039-11-15,1769759.54,Active,BR034,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015689,CUST008910,Home Loan,1889311.26,12.44,240,2022-06-28,2042-03-15,1728485.61,Active,BR018,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015690,CUST003102,Business Loan,4283974.47,19.64,84,2023-06-17,2030-05-11,3157920.0,Active,BR044,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015691,CUST000904,Personal Loan,29281.27,26.35,60,2021-04-15,2026-03-20,6710.85,Active,BR001,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015692,CUST000766,Personal Loan,140155.28,25.08,60,2019-11-05,2024-10-09,4157.33,Active,BR006,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015693,CUST001812,Personal Loan,135767.12,17.6,60,2022-06-17,2027-05-22,81323.69,Default,BR022,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015694,CUST004175,Personal Loan,82949.01,17.12,60,2018-05-16,2023-04-20,0.0,Closed,BR018,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015695,CUST008383,Personal Loan,58188.01,17.51,60,2018-12-03,2023-11-07,8436.43,Default,BR007,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015696,CUST004942,Personal Loan,130567.54,21.98,60,2023-06-15,2028-05-19,100917.38,Active,BR044,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015697,CUST003993,Vehicle Finance,757535.14,11.14,72,2022-05-25,2028-04-23,472380.79,Active,BR038,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015698,CUST000825,Home Loan,736751.25,11.36,240,2023-04-14,2042-12-30,741414.15,Active,BR047,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015699,CUST004924,Home Loan,1861165.73,11.68,240,2023-12-11,2043-08-28,1930829.86,Active,BR046,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015700,CUST009748,Business Loan,2540315.0,19.55,84,2023-01-19,2029-12-13,2179573.61,Active,BR045,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015701,CUST004211,Home Loan,1748053.66,12.5,240,2020-05-24,2040-02-09,1293368.19,Active,BR046,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015702,CUST003354,Personal Loan,15030.36,27.76,60,2023-08-21,2028-07-25,12328.22,Active,BR021,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015703,CUST007161,Home Loan,1330879.25,11.91,240,2023-10-15,2043-07-02,1432613.0,Active,BR004,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015704,CUST002528,Vehicle Finance,187286.85,10.21,72,2018-08-23,2024-07-22,14011.15,Active,BR033,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015705,CUST003863,Personal Loan,131470.37,24.86,60,2019-04-29,2024-04-02,0.0,Closed,BR041,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015706,CUST005646,Vehicle Finance,406908.32,15.05,72,2019-03-02,2025-01-29,0.0,Closed,BR015,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015707,CUST000734,Vehicle Finance,682961.61,16.03,72,2018-09-19,2024-08-18,27359.11,Active,BR027,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015708,CUST007772,Vehicle Finance,236545.65,11.62,72,2020-04-26,2026-03-26,57757.23,Written-Off,BR037,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015709,CUST002598,Personal Loan,130352.46,21.29,60,2018-05-16,2023-04-20,0.0,Closed,BR047,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015710,CUST001209,Personal Loan,25215.17,15.8,60,2021-12-04,2026-11-08,12237.5,Active,BR048,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015711,CUST001566,Vehicle Finance,190978.17,18.2,72,2019-12-07,2025-11-05,53363.96,Active,BR046,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015712,CUST003827,Vehicle Finance,791161.24,10.38,72,2019-09-09,2025-08-08,186261.29,Active,BR043,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015713,CUST008952,Personal Loan,9173.45,28.52,60,2020-05-01,2025-04-05,982.39,Active,BR027,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015714,CUST005687,Vehicle Finance,102697.77,11.26,72,2023-12-10,2029-11-08,86853.8,Active,BR017,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015715,CUST005095,Home Loan,584044.94,8.94,240,2020-06-30,2040-03-17,510471.89,Active,BR031,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015716,CUST005474,Business Loan,985857.95,19.96,84,2022-01-31,2028-12-25,538319.09,Active,BR015,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015717,CUST003181,Personal Loan,14931.02,24.07,60,2019-11-05,2024-10-09,820.68,Active,BR044,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015718,CUST006722,Personal Loan,142831.41,18.03,60,2019-08-29,2024-08-02,1008.18,Active,BR004,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015719,CUST008117,Personal Loan,48727.05,16.35,60,2020-05-11,2025-04-15,6916.69,Active,BR018,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015720,CUST007838,Home Loan,2906406.87,8.81,240,2023-03-22,2042-12-07,2739071.4,Active,BR035,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015721,CUST006582,Business Loan,4388370.56,18.77,84,2023-07-16,2030-06-09,3617514.63,Active,BR029,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015722,CUST003415,Vehicle Finance,631139.38,11.44,72,2021-10-05,2027-09-04,279291.77,Active,BR013,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015723,CUST008111,Vehicle Finance,99449.82,13.73,72,2018-07-01,2024-05-30,5843.98,Active,BR021,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015724,CUST009581,Vehicle Finance,603723.07,17.85,72,2021-01-09,2026-12-09,191724.58,Active,BR014,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015725,CUST007505,Personal Loan,59732.8,25.94,60,2021-03-19,2026-02-21,19022.03,Active,BR018,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015726,CUST005842,Personal Loan,131914.92,22.45,60,2023-11-18,2028-10-22,119285.9,Default,BR005,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015727,CUST003744,Business Loan,2783747.77,18.44,84,2018-05-03,2025-03-27,459937.05,Active,BR009,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015728,CUST005953,Personal Loan,38725.8,24.57,60,2022-06-17,2027-05-22,20955.89,Active,BR047,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015729,CUST000142,Personal Loan,92938.77,24.64,60,2020-09-18,2025-08-23,14232.39,Default,BR040,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015730,CUST008258,Personal Loan,81956.46,26.11,60,2020-02-06,2025-01-10,310.05,Active,BR032,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015731,CUST007130,Home Loan,2169019.38,12.18,240,2020-12-17,2040-09-03,1729519.97,Active,BR001,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015732,CUST006071,Home Loan,984835.69,12.17,240,2021-02-15,2040-11-02,905059.58,Active,BR043,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015733,CUST004652,Home Loan,2972486.38,9.13,240,2022-06-23,2042-03-10,2894380.51,Active,BR039,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015734,CUST000039,Personal Loan,102074.54,24.7,60,2020-10-22,2025-09-26,29750.55,Active,BR004,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015735,CUST004523,Personal Loan,60938.72,26.52,60,2022-08-06,2027-07-11,33102.25,Active,BR021,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015736,CUST003615,Home Loan,1891252.47,9.45,240,2018-05-22,2038-02-06,1299192.93,Active,BR005,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015737,CUST008256,Personal Loan,64131.66,29.31,60,2021-02-15,2026-01-20,12226.06,Active,BR036,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
